id,area_code,outage_duration,broadband_type,outage_type,log_report_type,volume,transit_server_type,Bandwidth,Speed_var_over_dist
7665,area_1063,0,ADSL1,outage_type_4,log_report_type_73,3,transit_server_type_11,1,1
16794,area_651,0,ADSL2,outage_type_1,log_report_type_219,1,transit_server_type_20,2,1
15001,area_1042,2,ADSL1,outage_type_2,log_report_type_82,10,transit_server_type_15,1,1
1451,area_891,0,ADSL1,outage_type_1,log_report_type_73,4,transit_server_type_11,1,1
4288,area_1070,0,ADSL2,outage_type_1,log_report_type_219,1,transit_server_type_20,2,1
15366,area_380,0,ADSL2,outage_type_2,log_report_type_312,6,transit_server_type_35,2,1
10024,area_91,0,ADSL2,outage_type_2,log_report_type_315,235,transit_server_type_34,2,1
14855,area_363,0,ADSL2,outage_type_2,log_report_type_307,1,transit_server_type_34,2,1
7493,area_691,1,ADSL1,outage_type_2,log_report_type_75,4,transit_server_type_11,1,1
16369,area_905,0,ADSL2,outage_type_1,log_report_type_134,1,transit_server_type_20,2,1
6649,area_976,0,ADSL1,outage_type_2,log_report_type_82,18,transit_server_type_15,1,1
5112,area_704,2,ADSL1,outage_type_1,log_report_type_193,1,transit_server_type_11,1,1
4440,area_1107,0,ADSL1,outage_type_1,log_report_type_82,83,transit_server_type_15,1,1
4254,area_1018,0,ADSL1,outage_type_1,log_report_type_193,1,transit_server_type_11,1,1
4949,area_613,1,ADSL1,outage_type_1,log_report_type_71,1,transit_server_type_15,1,1
1416,area_325,0,ADSL2,outage_type_4,log_report_type_308,1,transit_server_type_35,2,1
16691,area_979,0,ADSL1,outage_type_1,log_report_type_73,1,transit_server_type_11,1,1
2807,area_451,0,ADSL2,outage_type_1,log_report_type_221,1,transit_server_type_35,2,1
4058,area_767,1,ADSL2+,outage_type_1,log_report_type_54,12,transit_server_type_13,3,1
16077,area_821,1,ADSL1,outage_type_1,log_report_type_193,1,transit_server_type_15,1,1
1257,area_1045,0,ADSL1,outage_type_1,log_report_type_56,1,transit_server_type_11,1,1
2942,area_485,0,ADSL2,outage_type_2,log_report_type_312,7,transit_server_type_34,2,1
10191,area_892,1,ADSL2,outage_type_1,log_report_type_291,2,transit_server_type_42,2,1
4275,area_8,0,ADSL1,outage_type_1,log_report_type_56,2,transit_server_type_15,1,1
9330,area_810,2,ADSL1,outage_type_1,log_report_type_203,8,transit_server_type_11,1,1
15280,area_99,0,ADSL2,outage_type_1,log_report_type_301,1,transit_server_type_34,2,1
2535,area_805,0,ADSL1,outage_type_1,log_report_type_191,4,transit_server_type_11,1,1
14206,area_931,1,ADSL1,outage_type_1,log_report_type_82,3,transit_server_type_15,1,1
13003,area_599,0,ADSL1,outage_type_2,log_report_type_82,53,transit_server_type_15,1,1
11978,area_381,0,ADSL2,outage_type_2,log_report_type_232,3,transit_server_type_35,2,1
6720,area_878,0,ADSL1,outage_type_1,log_report_type_73,4,transit_server_type_11,1,1
6647,area_550,0,BPL,outage_type_5,log_report_type_133,1,transit_server_type_30,0,1
15193,area_964,0,ADSL1,outage_type_1,log_report_type_70,1,transit_server_type_11,1,1
13664,area_1079,0,ADSL1,outage_type_1,log_report_type_68,4,transit_server_type_18,1,1
811,area_314,0,ADSL2,outage_type_2,log_report_type_312,2,transit_server_type_34,2,1
6761,area_321,0,ADSL2,outage_type_1,log_report_type_301,2,transit_server_type_35,2,1
14497,area_280,0,ADSL2,outage_type_2,log_report_type_235,1,transit_server_type_34,2,1
5030,area_1042,2,ADSL1,outage_type_2,log_report_type_203,6,transit_server_type_15,1,1
5558,area_91,0,ADSL2,outage_type_2,log_report_type_315,334,transit_server_type_35,2,1
17698,area_466,0,ADSL2,outage_type_2,log_report_type_234,4,transit_server_type_35,2,1
6355,area_759,0,ADSL1,outage_type_1,log_report_type_54,1,transit_server_type_11,1,1
15373,area_961,1,ADSL1,outage_type_1,log_report_type_54,4,transit_server_type_11,1,1
18226,area_408,0,ADSL2,outage_type_2,log_report_type_232,2,transit_server_type_35,2,1
13300,area_613,1,ADSL1,outage_type_1,log_report_type_71,1,transit_server_type_54,1,1
12430,area_267,0,ADSL2,outage_type_2,log_report_type_227,1,transit_server_type_35,2,1
8735,area_903,0,ADSL1,outage_type_1,log_report_type_54,2,transit_server_type_11,1,1
15393,area_312,0,ADSL2,outage_type_2,log_report_type_232,6,transit_server_type_35,2,1
5647,area_995,0,ADSL1,outage_type_2,log_report_type_201,1,transit_server_type_15,1,1
12140,area_91,0,ADSL2,outage_type_2,log_report_type_312,1,transit_server_type_34,2,1
8972,area_998,0,ADSL1,outage_type_1,log_report_type_170,5,transit_server_type_11,1,1
3543,area_380,0,ADSL2,outage_type_2,log_report_type_312,13,transit_server_type_34,2,1
15686,area_742,1,ADSL1,outage_type_1,log_report_type_80,4,transit_server_type_54,1,1
12384,area_14,0,ADSL1,outage_type_1,log_report_type_55,5,transit_server_type_11,1,1
13722,area_756,1,ADSL1,outage_type_1,log_report_type_54,4,transit_server_type_11,1,1
2077,area_518,0,ADSL2,outage_type_2,log_report_type_315,11,transit_server_type_35,2,1
13689,area_1103,1,Fiber_Ultra,outage_type_1,log_report_type_317,1,transit_server_type_38,8,0
15306,area_887,0,ADSL1,outage_type_1,log_report_type_170,1,transit_server_type_11,1,1
7612,area_496,0,ADSL2,outage_type_2,log_report_type_314,10,transit_server_type_34,2,1
9412,area_404,1,ADSL2,outage_type_2,log_report_type_232,1,transit_server_type_35,2,1
5502,area_479,0,ADSL2,outage_type_2,log_report_type_234,41,transit_server_type_35,2,1
16269,area_175,0,ADSL2,outage_type_2,log_report_type_312,4,transit_server_type_34,2,1
5121,area_236,0,ADSL1,outage_type_1,log_report_type_277,1,transit_server_type_34,1,1
3054,area_1050,0,Fiber1,outage_type_1,log_report_type_273,1,transit_server_type_14,5,0
679,area_734,1,ADSL1,outage_type_1,log_report_type_203,2,transit_server_type_11,1,1
15122,area_1049,1,ADSL1,outage_type_1,log_report_type_81,2,transit_server_type_11,1,1
4256,area_504,0,ADSL2,outage_type_2,log_report_type_232,4,transit_server_type_35,2,1
13953,area_92,0,ADSL2,outage_type_2,log_report_type_232,2,transit_server_type_34,2,1
8112,area_122,0,ADSL2,outage_type_2,log_report_type_235,2,transit_server_type_35,2,1
9982,area_834,1,ADSL1,outage_type_2,log_report_type_82,30,transit_server_type_15,1,1
16188,area_282,0,ADSL2,outage_type_2,log_report_type_232,2,transit_server_type_34,2,1
14452,area_484,0,ADSL2,outage_type_2,log_report_type_310,1,transit_server_type_34,2,1
3136,area_821,2,ADSL1,outage_type_1,log_report_type_82,26,transit_server_type_15,1,1
2892,area_120,1,ADSL2,outage_type_2,log_report_type_232,1,transit_server_type_35,2,1
1389,area_87,1,BPL,outage_type_1,log_report_type_132,2,transit_server_type_20,0,1
18386,area_526,0,ADSL2,outage_type_2,log_report_type_313,6,transit_server_type_35,2,1
5711,area_808,0,ADSL1,outage_type_1,log_report_type_168,7,transit_server_type_11,1,1
6866,area_325,1,ADSL2,outage_type_2,log_report_type_308,1,transit_server_type_34,2,1
16124,area_122,0,ADSL2,outage_type_2,log_report_type_307,12,transit_server_type_35,2,1
17467,area_339,0,ADSL2,outage_type_2,log_report_type_312,1,transit_server_type_35,2,1
10854,area_97,1,ADSL2,outage_type_2,log_report_type_227,1,transit_server_type_34,2,1
9224,area_658,0,ADSL1,outage_type_1,log_report_type_55,1,transit_server_type_11,1,1
16408,area_471,0,ADSL2,outage_type_2,log_report_type_233,1,transit_server_type_35,2,1
10586,area_404,1,ADSL2,outage_type_1,log_report_type_219,1,transit_server_type_35,2,1
17578,area_704,1,ADSL1,outage_type_1,log_report_type_193,3,transit_server_type_54,1,1
10725,area_320,0,ADSL2,outage_type_1,log_report_type_134,1,transit_server_type_34,2,1
5418,area_538,1,ADSL1,outage_type_1,log_report_type_171,2,transit_server_type_11,1,1
14799,area_462,1,ADSL1,outage_type_2,log_report_type_44,1,transit_server_type_11,1,1
1616,area_541,2,ADSL1,outage_type_1,log_report_type_55,2,transit_server_type_20,1,1
3727,area_734,2,ADSL1,outage_type_1,log_report_type_82,41,transit_server_type_15,1,1
8479,area_522,0,ADSL2,outage_type_2,log_report_type_313,1,transit_server_type_35,2,1
5259,area_1,0,ADSL1,outage_type_1,log_report_type_80,1,transit_server_type_15,1,1
6160,area_1019,0,ADSL1,outage_type_2,log_report_type_82,12,transit_server_type_15,1,1
12682,area_794,0,ADSL1,outage_type_1,log_report_type_47,2,transit_server_type_23,1,1
7432,area_1061,2,ADSL1,outage_type_1,log_report_type_203,15,transit_server_type_15,1,1
9247,area_181,0,ADSL2,outage_type_2,log_report_type_315,1,transit_server_type_35,2,1
7511,area_122,0,ADSL2,outage_type_2,log_report_type_313,6,transit_server_type_34,2,1
544,area_974,1,ADSL1,outage_type_1,log_report_type_170,1,transit_server_type_11,1,1
17511,area_9,0,ADSL1,outage_type_2,log_report_type_71,4,transit_server_type_15,1,1
10551,area_786,0,Cable,outage_type_4,log_report_type_306,1,transit_server_type_23,4,0
10876,area_344,1,ADSL2,outage_type_2,log_report_type_312,2,transit_server_type_34,2,1
7495,area_118,0,ADSL2,outage_type_2,log_report_type_312,20,transit_server_type_34,2,1
11441,area_684,2,ADSL1,outage_type_2,log_report_type_203,4,transit_server_type_15,1,1
12710,area_1086,2,ADSL1,outage_type_1,log_report_type_80,4,transit_server_type_11,1,1
14867,area_1111,1,ADSL1,outage_type_1,log_report_type_54,1,transit_server_type_11,1,1
4886,area_684,1,ADSL1,outage_type_1,log_report_type_203,11,transit_server_type_11,1,1
7126,area_821,2,ADSL2,outage_type_1,log_report_type_201,1,transit_server_type_54,2,1
992,area_579,0,ADSL1,outage_type_1,log_report_type_195,3,transit_server_type_11,1,1
2105,area_234,0,ADSL2,outage_type_2,log_report_type_307,1,transit_server_type_35,2,1
812,area_1024,0,ADSL1,outage_type_1,log_report_type_73,312,transit_server_type_11,1,1
10031,area_311,1,ADSL2,outage_type_1,log_report_type_134,1,transit_server_type_20,2,1
6298,area_600,2,ADSL1,outage_type_2,log_report_type_82,65,transit_server_type_15,1,1
7915,area_244,0,ADSL2,outage_type_2,log_report_type_312,29,transit_server_type_35,2,1
6734,area_666,1,ADSL1,outage_type_1,log_report_type_55,1,transit_server_type_11,1,1
6091,area_476,0,ADSL2,outage_type_2,log_report_type_234,55,transit_server_type_34,2,1
15401,area_133,0,ADSL2,outage_type_2,log_report_type_312,4,transit_server_type_34,2,1
575,area_756,1,ADSL1,outage_type_1,log_report_type_170,5,transit_server_type_11,1,1
17293,area_95,0,ADSL2,outage_type_4,log_report_type_312,1,transit_server_type_35,2,1
11156,area_79,1,ADSL2,outage_type_1,log_report_type_219,3,transit_server_type_10,2,1
14581,area_793,0,ADSL1,outage_type_1,log_report_type_195,75,transit_server_type_11,1,1
4717,area_778,1,ADSL1,outage_type_2,log_report_type_82,2,transit_server_type_15,1,1
13660,area_638,0,ADSL2,outage_type_1,log_report_type_283,3,transit_server_type_42,2,1
6421,area_834,0,ADSL1,outage_type_1,log_report_type_193,21,transit_server_type_11,1,1
7231,area_72,0,ADSL1,outage_type_2,log_report_type_55,1,transit_server_type_11,1,1
12098,area_599,0,ADSL1,outage_type_2,log_report_type_82,9,transit_server_type_15,1,1
3215,area_821,0,ADSL1,outage_type_2,log_report_type_193,2,transit_server_type_15,1,1
6936,area_836,1,ADSL1,outage_type_1,log_report_type_195,4,transit_server_type_11,1,1
9010,area_846,1,ADSL1,outage_type_2,log_report_type_82,14,transit_server_type_15,1,1
10122,area_506,0,ADSL2,outage_type_2,log_report_type_313,6,transit_server_type_35,2,1
15383,area_846,1,ADSL1,outage_type_2,log_report_type_203,2,transit_server_type_15,1,1
15145,area_1107,0,ADSL1,outage_type_2,log_report_type_71,1,transit_server_type_15,1,1
16552,area_1093,1,ADSL1,outage_type_1,log_report_type_170,1,transit_server_type_11,1,1
10966,area_661,0,Cable,outage_type_4,log_report_type_306,2,transit_server_type_23,4,0
10459,area_976,1,ADSL1,outage_type_2,log_report_type_203,6,transit_server_type_15,1,1
14949,area_1091,0,ADSL1,outage_type_1,log_report_type_170,1,transit_server_type_11,1,1
8059,area_802,0,Cable,outage_type_4,log_report_type_306,2,transit_server_type_23,4,0
7198,area_794,1,ADSL1,outage_type_1,log_report_type_223,1,transit_server_type_11,1,1
15445,area_1048,0,ADSL1,outage_type_1,log_report_type_103,195,transit_server_type_11,1,1
13181,area_488,0,ADSL2,outage_type_1,log_report_type_307,8,transit_server_type_20,2,1
6834,area_1015,1,ADSL1,outage_type_1,log_report_type_54,3,transit_server_type_11,1,1
223,area_1107,0,ADSL1,outage_type_1,log_report_type_80,3,transit_server_type_11,1,1
13993,area_491,0,ADSL2,outage_type_2,log_report_type_315,5,transit_server_type_35,2,1
18058,area_1008,0,ADSL1,outage_type_2,log_report_type_172,1,transit_server_type_15,1,1
1638,area_522,0,ADSL2,outage_type_2,log_report_type_233,1,transit_server_type_34,2,1
15309,area_211,1,ADSL2,outage_type_1,log_report_type_312,5,transit_server_type_34,2,1
12594,area_400,1,ADSL2,outage_type_2,log_report_type_312,1,transit_server_type_35,2,1
15770,area_946,0,ADSL1,outage_type_2,log_report_type_73,8,transit_server_type_11,1,1
3506,area_400,0,ADSL2,outage_type_4,log_report_type_301,1,transit_server_type_35,2,1
2703,area_846,0,ADSL1,outage_type_2,log_report_type_82,2,transit_server_type_15,1,1
13610,area_276,0,ADSL2,outage_type_1,log_report_type_219,1,transit_server_type_35,2,1
3515,area_266,0,ADSL2,outage_type_1,log_report_type_220,1,transit_server_type_35,2,1
9134,area_805,0,ADSL1,outage_type_1,log_report_type_70,2,transit_server_type_11,1,1
7185,area_734,0,ADSL1,outage_type_2,log_report_type_71,3,transit_server_type_15,1,1
7393,area_311,0,ADSL2,outage_type_4,log_report_type_301,1,transit_server_type_35,2,1
16301,area_380,0,ADSL2,outage_type_2,log_report_type_232,1,transit_server_type_34,2,1
18213,area_849,0,ADSL1,outage_type_1,log_report_type_195,4,transit_server_type_11,1,1
16040,area_779,1,ADSL1,outage_type_2,log_report_type_80,1,transit_server_type_15,1,1
9817,area_497,0,ADSL2,outage_type_2,log_report_type_232,145,transit_server_type_34,2,1
16697,area_678,1,ADSL1,outage_type_1,log_report_type_55,8,transit_server_type_11,1,1
3582,area_471,0,ADSL2,outage_type_2,log_report_type_232,3,transit_server_type_34,2,1
16952,area_242,0,ADSL2,outage_type_2,log_report_type_234,39,transit_server_type_34,2,1
9207,area_447,0,ADSL2,outage_type_2,log_report_type_232,2,transit_server_type_35,2,1
2748,area_206,1,ADSL2,outage_type_1,log_report_type_301,2,transit_server_type_35,2,1
8933,area_922,1,ADSL2,outage_type_1,log_report_type_135,1,transit_server_type_21,2,1
818,area_821,0,ADSL1,outage_type_2,log_report_type_71,2,transit_server_type_15,1,1
2217,area_793,0,ADSL1,outage_type_1,log_report_type_195,9,transit_server_type_11,1,1
3944,area_793,0,ADSL1,outage_type_1,log_report_type_73,56,transit_server_type_11,1,1
4487,area_938,0,ADSL1,outage_type_1,log_report_type_81,12,transit_server_type_11,1,1
8816,area_962,0,ADSL1,outage_type_2,log_report_type_80,1,transit_server_type_15,1,1
7425,area_124,0,ADSL2,outage_type_2,log_report_type_235,2,transit_server_type_34,2,1
14494,area_987,0,ADSL2,outage_type_1,log_report_type_134,1,transit_server_type_20,2,1
320,area_1100,2,ADSL1,outage_type_1,log_report_type_203,25,transit_server_type_15,1,1
12912,area_491,0,ADSL2,outage_type_2,log_report_type_315,9,transit_server_type_34,2,1
4354,area_480,0,ADSL2,outage_type_2,log_report_type_230,6,transit_server_type_34,2,1
11404,area_1042,2,ADSL1,outage_type_2,log_report_type_203,26,transit_server_type_15,1,1
7582,area_600,0,ADSL1,outage_type_2,log_report_type_203,10,transit_server_type_15,1,1
12806,area_962,2,ADSL1,outage_type_1,log_report_type_203,12,transit_server_type_11,1,1
2143,area_794,0,ADSL1,outage_type_1,log_report_type_47,1,transit_server_type_14,1,1
1308,area_100,0,ADSL2,outage_type_2,log_report_type_230,1,transit_server_type_34,2,1
17564,area_496,0,ADSL2,outage_type_2,log_report_type_229,1,transit_server_type_35,2,1
17914,area_446,1,ADSL1,outage_type_1,log_report_type_227,1,transit_server_type_35,1,1
3765,area_1010,0,ADSL1,outage_type_2,log_report_type_73,5,transit_server_type_11,1,1
15351,area_525,0,ADSL2,outage_type_1,log_report_type_44,5,transit_server_type_11,2,1
4737,area_488,0,ADSL2,outage_type_2,log_report_type_234,2,transit_server_type_34,2,1
4171,area_466,0,ADSL2,outage_type_2,log_report_type_234,19,transit_server_type_35,2,1
15869,area_1052,0,ADSL1,outage_type_1,log_report_type_203,7,transit_server_type_11,1,1
11042,area_899,0,ADSL2,outage_type_1,log_report_type_375,1,transit_server_type_44,2,1
8987,area_607,0,ADSL1,outage_type_2,log_report_type_11,1,transit_server_type_11,1,1
10765,area_976,1,ADSL1,outage_type_2,log_report_type_82,12,transit_server_type_15,1,1
17661,area_704,2,ADSL1,outage_type_1,log_report_type_203,12,transit_server_type_15,1,1
4303,area_477,0,ADSL2,outage_type_2,log_report_type_227,1,transit_server_type_35,2,1
16629,area_181,0,ADSL2,outage_type_4,log_report_type_313,1,transit_server_type_35,2,1
17366,area_1066,0,ADSL1,outage_type_1,log_report_type_170,1,transit_server_type_13,1,1
3319,area_1055,0,ADSL1,outage_type_1,log_report_type_63,2,transit_server_type_11,1,1
14207,area_1053,1,ADSL1,outage_type_1,log_report_type_80,8,transit_server_type_15,1,1
18314,area_1067,1,ADSL1,outage_type_1,log_report_type_170,2,transit_server_type_11,1,1
6640,area_667,0,ADSL2,outage_type_1,log_report_type_219,1,transit_server_type_20,2,1
9591,area_398,0,ADSL2,outage_type_4,log_report_type_301,1,transit_server_type_35,2,1
17284,area_836,0,ADSL1,outage_type_1,log_report_type_73,30,transit_server_type_11,1,1
14545,area_465,0,ADSL2,outage_type_2,log_report_type_232,7,transit_server_type_34,2,1
17405,area_707,0,ADSL1,outage_type_2,log_report_type_71,1,transit_server_type_15,1,1
2608,area_1095,0,Cable,outage_type_1,log_report_type_54,1,transit_server_type_11,4,0
9656,area_818,0,ADSL1,outage_type_2,log_report_type_54,1,transit_server_type_11,1,1
1542,area_457,0,ADSL2,outage_type_2,log_report_type_313,25,transit_server_type_34,2,1
11454,area_804,1,ADSL2,outage_type_1,log_report_type_219,1,transit_server_type_20,2,1
12003,area_655,1,ADSL1,outage_type_1,log_report_type_2,1,transit_server_type_11,1,1
16608,area_845,0,ADSL1,outage_type_2,log_report_type_82,7,transit_server_type_15,1,1
2972,area_491,0,ADSL2,outage_type_2,log_report_type_235,2,transit_server_type_34,2,1
12770,area_895,1,ADSL2,outage_type_1,log_report_type_290,2,transit_server_type_42,2,1
12951,area_830,2,ADSL1,outage_type_1,log_report_type_87,1,transit_server_type_11,1,1
6773,area_177,1,ADSL2,outage_type_2,log_report_type_227,1,transit_server_type_34,2,1
11381,area_501,0,ADSL2,outage_type_2,log_report_type_313,2,transit_server_type_34,2,1
17866,area_128,0,ADSL2,outage_type_2,log_report_type_232,5,transit_server_type_34,2,1
13621,area_895,0,ADSL2,outage_type_4,log_report_type_374,2,transit_server_type_50,2,1
135,area_878,0,ADSL1,outage_type_1,log_report_type_195,6,transit_server_type_11,1,1
12583,area_3,0,ADSL1,outage_type_2,log_report_type_55,1,transit_server_type_11,1,1
14610,area_331,0,ADSL2,outage_type_4,log_report_type_307,1,transit_server_type_35,2,1
6832,area_931,1,ADSL1,outage_type_1,log_report_type_80,1,transit_server_type_15,1,1
16995,area_509,0,ADSL2,outage_type_2,log_report_type_232,12,transit_server_type_35,2,1
